titulo,autor,data,secao,texto,url

,,,,"Entre todos os itens da agenda BC+, de medidas de desburocratização, barateamento e regulamentação de inovações no setor financeiro, o open banking é a grande missão do Banco Central em 2019. Espera-se que um desenho do modelo a ser adotado no Brasil seja apresentado ainda neste primeiro semestre e que ele seja colocado em prática em duas ou mais fases nos anos seguintes.Pelo conceito do open banking, os dados financeiros pertencem ao cliente, que pode escolher compartilhá-los com qualquer instituição financeira, para que ela ofereça a ele serviços mais baratos e melhores. Bancos tradicionais, digitais e fintechs poderão oferecer toda uma gama de produtos e serviços não só aos seus próprios clientes, mas aos clientes das outras instituições, de pagamentos instantâneos a crédito pessoal mais barato devido a uma avaliação de perfil mais profunda e ágil. O termo técnico para isso, segundo o Rafael Pereira, CEO da Rebel, plataforma online de empréstimos pessoais, é a interoperabilidade do sistema.Isso já acontece hoje, em alguma medida, com quem usa o aplicativo de organização financeira GuiaBolso e o autoriza a acessar dados do banco para monitorar suas finanças ou mesmo com as pequenas empresas clientes do Banco do Brasil que abrem seus dados na instituição para o sistema da startup de gestão financeira ContaAzul.Na prática, o open banking é feito por meio de Interfaces de Programação de Aplicação (APIs, na sigla em inglês), portanto os dados não são, efetivamente, visíveis a qualquer um dos atores do sistema e nem podem ser compartilhados livremente. É algo mais sofisticado, mas semelhante ao que foi pensado para o , o rol de bons pagadores que está à espera da sanção do presidente Jair Bolsonaro, em que um sistema de score ou notas foi criado pelos bureaus de crédito como forma de usar esses dados.Olhando para o que já está andamento no mundo hoje, o BC tem três caminhos para o open banking: o da regulação abrangente, com padronização das APIs, controle dos diferentes prestadores do serviço e sistema de governança responsável, por exemplo, por resolver disputas entre empresas e revisar periodicamente os padrões estabelecidos (caso do Reino Unido); o da regulação dos padrões de APIs, apenas, e adoção, mais tarde, de um papel de observador de uma etapa seguinte de autorregulação (caso de Singapura); e o da abertura dos dados seguida de uma autorregulação por si só, tendo a autoridade monetária mais como uma observadora de todo o processo (caso dos Estados Unidos).Segundo fontes do mercado que acompanham de perto as
discussões sobre a regulamentação do open banking, o Brasil deve ter um modelo
híbrido, importando boas práticas já em andamento em outros países, mas também
olhando para soluções que façam sentido no próprio quintal.Seja como for, a tendência é de que open banking aumente gradativamente
a competição no setor financeiro do país e, o mais importante, reduza custos.“O princípio do open banking já foi endereçado na Lei Geral de Proteção de Dados e está aí: ‘o dado é do cliente e tem que ser guardado de maneira segura’”, ressalta Pietro Bonfiglioli , cofundador da Fisher Venture Builder, que lançou no último mês de fevereiro o estudo “Regulação na era das fintechs”, em parceria com KPMG, Huck Otranto Camargo, Mutual, goLiza e Mercado Bitcoin.Para Bonfiglioli, foi a postura pró-inovação do BC nos últimos anos que possibilitou a regulação em áreas como meios de pagamento, crédito e crowdfunding e incentivou o crescimento do ecossistema de fintechs no país: de 53, em 2014, para 419, em 2018. Embora a agenda BC+ tenha sido criada em 2017 na gestão de Ilan Goldfajn, sob o governo de Michel Temer, ela foi abraçada pela nova gestão de Roberto Campos Neto, do governo Bolsonaro.A postura pró-ativa das próprias startups da área também tem sido fundamental. Há cinco ou seis anos, o comportamento geral dessas empresas era focar na solução das dores do usuários de maneira micro, passando bem longe de discussões com autoridades monetárias.De uns tempos para cá, viram-se, no entanto, obrigadas a adotar uma atuação macro para realmente mudar o jogo do setor financeiro brasileiro. A recente criação de entidades como a Associação Brasileira de Crédito Digital (ABCD) é parte desse esforço de encabeçar esse tipo de discussão de forma conjunta entre as fintechs.""O próprio BC tem feitos convites e procurado conversar com os protagonistas desse sistema, sentando não só com os bancos, mas com fintechs e outros players do mercado "", conta Benjamin Gleason, cofundador do GuiaBolso, que compõe também a ABCD.Ele acredita que mesmo que o BC consiga implantar alguma fase do open banking neste ano, os impactos da medida só devem vir em 2020, 2021. Gleason fala isso até mesmo por experiências como a do Reino Unido. Neste semana, a autoridade monetária deu uma bronca nos cinco maiores bancos do país por estarem demorando a adotar as funcionalidades do open banking em seus aplicativos para smartphone e determinou que essas instituições contratem agentes externos para acompanhá-los nessa adequação. Ou seja, mesmo em um processo mais controlado e fomentado pelo órgão público, a implementação do open banking enfrenta resistências e dificuldades.Embora a princípio, os bancos se mostrem mais resistentes à
ideia, o open banking trará oportunidades para os grandes e pequenos players do
setor.Para Bradesco, Banco do Brasil e Itaú, a grande vantagem para
os bancos será enxergar operações que antes não passavam pela sua instituição,
e isso ampliaria o leque de dados que o banco poderia tratar.“Se não tiver modelo de negócio com cesta de open banking,
dados e inteligência artificial, dificilmente a empresa consegue sair
vitoriosa”, afirmou Gustavo Fosse, diretor de TI do Banco do Brasil.Maurício Minas, do Bradesco, destacou que, com o open
banking, a receita com tarifas e também os spreads (a diferença entre o custo
de captação e os juros cobrados dos clientes) tendem a cair, e que os bancos
precisam estar preparados para conseguir receitas com outros benefícios do open
banking. Isso viria da venda de informações processadas por big data, defendeu
Minas.Atualmente, os bancos já fecham acordos voluntários com
outras instituições e precisam submeter contratos a uma longa avaliação
jurídica, para garantir que não haverá quebra de sigilo bancário. Com o open
banking, isso acontecerá de mais segura e rápida.Embora vejam todas essas vantagens competitivas com o open
banking, os bancos temem o espaço que essa regulamentação pode abrir para gigantes
da tecnologia, como a Amazon e Google.“O GuiaBolso tem hoje 500 mil clientes. Imagina se a Amazon,
com os clientes dela, decidisse a cada dois minutos bater no banco para
consolidar o extrato do cliente? Esse é o grande risco que a gente corre”, disse
o presidente do Bradesco, Octávio de Lazari, no fim de março.Ele disse isso se referindo à responsabilidade solidária dos
dados dos clientes prevista na regulamentação do cadastro positivo e que,
provavelmente, também figurará numa regulamentação do open banking.No geral, o grande objetivo dos bancos no país hoje é o
ganho de escala nas operações de crédito, como forma de ganhar rentabilidade frente
à inevitável queda do spread bancário. Lazari admite que a cobrança de tarifas
perde cada vez mais espaço frente às ofertas de produtos e serviços gratuitos
ou com custo muito abaixo da média do mercado por parte de fintechs e bancos
digitais.Não há, porém, qualquer ilusão de que os bancos, sozinhos,
conseguirão barrar a inovação no setor financeiro. Lazari deposita suas
esperanças no banco digital Next, hoje com cerca de 700 mil clientes. Seu
concorrente, o Nubank, já tem mais de 4 milhões de NuContas no país. “A nossa
expectativa é que a partir do segundo semestre o Next não dependa em nada do
Bradesco, nem para resultado”, afirmou o presidente do Bradesco.Para ele, a maior preocupação do Bradesco é garantir que esses novos clientes, que não estariam no Bradesco, se tornem clientes a partir do Next.",https://www.gazetadopovo.com.br/economia/open-banking-banco-central-2019/

"Sema diz que edital do IAP será substituído por um concurso maior, de toda a secretaria",,,,,https://www.gazetadopovo.com.br/blogs/concurseiros/2019/04/07/sema-diz-que-edital-do-iap-sera-substituido-por-um-concurso-maior-de-toda-a-secretaria/

,,,,"Há um mês no comando da Itaipu Binacional, o , diretor-geral brasileiro da hidrelétrica, fez questão de reforçar que sua intenção é manter o bom relacionamento com os municípios da região. Além de afirmar estar aberto a novos projetos, desde que dentro da missão da empresa, ele também lembrou que os royalties para as cidades serão ampliados, seguindo a Lei 13.661/2018.A perda dos valores arrecadados era um dos temores dos prefeitos, , (MDB). “Temos inúmeras demandas para apresentarmos ao novo comando de Itaipu. A maior delas é a manutenção do pagamento dos royalties e também dos convênios que estão em vigor”, comentou, à época.Em nota publicada no site da Itaipu, Luna observa que para os 16 municípios lindeiros ao reservatório, o porcentual de distribuição dos royalties vai para cumprir a legislação. A partir de agora, do montante passado pelo Tesouro Nacional, - e não mais 45% - será destinado aos municípios. Por outro lado, os estados perdem receita – de 45%, a fatia cai para . Os 10% restantes vão para o Ministério do Meio Ambiente, Ministério de Minas e Energia e Fundo Nacional de Desenvolvimento Científico e Tecnológico.As cidades que são vizinhas da Itaipu e que foram diretamente impactadas pela construção da Usina, que completa 45 anos de sua criação e 35 anos de geração de energia em 2019, vão repartir um bolo maior dos royalties. Ficam com eles 85% os recursos destinados aos municípios. O mesmo porcentual é usado para repartir o pão entre os estados.O general destacou a atuação socioambiental da hidrelétrica, que abrange 52 municípios e prometeu que os recursos continuarão a ser utilizados para esse fim, mas com extremo cuidado. Convênios, parcerias, projetos e patrocínios serão todos revisados. Luna já determinou inclusive a para centralizar as informações e articular as ações intersetoriais.“A ideia é de que, a partir dessa reavaliação e do combate ao desperdício, seja possível melhorar a qualidade do emprego dos recursos de Itaipu”, diz o diretor, que admite que a missão ampliada da binacional permitiu  em ações de recuperação de microbacias hidrográficas e na promoção dos Objetivos de Desenvolvimento Sustentável (ODS), que fazem parte da Agenda 2030.Ele também determinou que todos os pedidos feitos à Itaipu sejam analisados pela ótica de sua aderência à missão da hidrelétrica, à oportunidade, à disponibilidade e imprescindibilidade da despesa/investimento. ""Com mais rigor nos gastos, vamos ter condições de investir em projetos mais consistentes na região"", garante, prometendo abrir as portas para discutir projetos e soluções com os prefeitos. Apesar de concentrar seu foco na área de energia elétrica, e aparentemente também na conservação do meio-ambiente, afetado na construção da hidrelétrica, Itaipu também tem uma missão importante já engatilhada em termos de infraestrutura. É ela quem vai bancar a segunda ponte entre Brasil e Paraguai, cuja obra deve ter andamento ainda neste semestre.Até o dia 26 de abril, quando o Tratado de Itaipu completará 46 anos, a binacional deverá ter em mãos a documentação para o início da construção da ligação .Segundo o general Luna, a melhoria é mais do que necessária para o desenvolvimento da região. “Ela vai fortalecer o processo de integração regional e melhorar a infraestrutura para o comércio e o turismo entre os dois países”, fala.O projeto não é novo. Sua construção havia sido contratada em 2014 pelo Departamento Nacional de Infraestrutura, mas não saiu do papel por problemas financeiros. Sua retomada, ao , ocorre graças ao financiamento da Itaipu Binacional. Por meio de um convênio de delegação, todas as .A intenção é que a Ponte da Amizade fique exclusivamente
dedicada a veículos leves e ônibus de turismo.",https://www.gazetadopovo.com.br/parana/aumento-royalties-itaipu-municipios/

,,,,,https://www.gazetadopovo.com.br/

,,,,"Promessa da prefeitura para desafogar o trânsito e agilizar o trajeto de linhas de ônibus, em especial o ligeirinho Inter 2, a construção da trincheira do Seminário, no cruzamento entre a Avenida Nossa Senhora Aparecida e General Mário Tourinho, emperrou antes mesmo de começar. Em julho de 2018, . Em janeiro deste ano, a Secretaria Municipal de Obras Públicas (SMOP) bloqueou com tapumes a faixa da esquerda da Mario Tourinho após a Fonte de Jerusalém para montar um espaço logístico da obras. Os trabalhos não começaram, mas a interdição, entretanto, que tem impactado no trânsito, continua valendo.As placas de sinalização que indicam obras no local seguem cobertas por lonas. Segundo relatos de comerciantes e moradores da região, parte do material que seria usado na construção  foi recolhida por equipes da prefeitura. Nesta quinta-feira (4), a Secretaria Municipal de Obras Pública admitiu que a obra está suspensa.Em nota, a pasta explicou que a construção da trincheira esbarrou na falta de um dos materiais especificados no projeto inicial. O desenho previa a utilização de estacas metálicas específicas, que já estavam indisponíveis para compra quando o consórcio vencedor das obras entrou em contato com a fabricante.A prefeitura não especificou de qual estrutura se trata, mas, em janeiro, o prefeito Rafael Greca (DEM) havia adiantado que a trincheira do Seminário seria sustentada por estacas de fabricação sueca. Segundo a SMOP, o material na verdade é da Polônia, mas como está em falta, levaria um ano para chegar. Por isso, foi substituído por um semelhante, também fabricado na Polônia, sem prejuízo para a trincheira.Por causa da mudança no projeto – que envolve também a substituição do material do pavimento da pista da trincheira, passando de asfalto para concreto –, o financiamento da Caixa Econômica Federal travou. ""Superada esta fase, os trabalhos serão retomados imediatamente"", afirma a SMOP em nota, sem definir um prazo para o recomeço das obras.Embora a prefeitura tivesse
prometido concluir a elevação da trincheira no menor tempo possível para não
gerar tanto transtorno, a situação no trecho que vai receber as obras é outra.""Ninguém trabalha aqui. Ninguém. Colocaram aquele tapume lá embaixo que só atrapalha o trânsito"", comentou um lojista que preferiu não se identificar, em referência às chapas que formam o bloqueio na rua Mario Tourinho. ""Então que pelo menos tirem esses tapumes dali. O quanto de susto isso tem dado para gente não é brincadeira"", reclama.Em uma farmácia da região, o medo é de que a nova trincheira prejudique o pouco comércio que ainda resta. Logo após o anúncio das obras, há um ano, pelo menos três estabelecimentos, um deles uma grande rede de , fecharam.""Essa trincheira vai tirar o
acesso às lojas aqui. Até nós cogitamos ter que sair porque vai ser um
prejuízo. Até a prefeitura decidir o que vai ser feito mesmo, continuamos com
incertezas"", desabafou a atendente da farmácia, Sandra Souza, 49 anos.O argumento da prefeitura é de que a trincheira do Seminário vai dar novo fôlego ao trânsito na região. Parte de um pacote de melhorias do sistema viário e do transporte, em especial da linha Inter 2, a estrutura deve facilitar a ligação do Centro com o Campo Comprido e da região do Portão com a BR-277 no sentido do Parque Barigui. O custo estimado é de R$ 14 milhões.A expectativa é de que a mudança facilite os deslocamentos norte-sul e sul-norte pela Avenida Mário Tourinho, por baixo da futura trincheira, por onde deverão passar 41 mil veículos por dia.Pelo eixo da Avenida Nossa Senhora Aparecida, por cima da trincheira, na ligação leste-oeste e oeste-leste, deverão passar 15,6 mil veículos por dia.",https://www.gazetadopovo.com.br/curitiba/obra-da-trincheira-do-seminario-e-adiada-curitiba/

,,,,,https://www.gazetadopovo.com.br/wiseup-news/in-a-heated-debate-paulo-guedes-explains-new-social-security-in-congress/

,,,,"A CVM (Comissão de Valores Mobiliários) decidiu que a Empiricus deve fornecer à autarquia login e senha de acesso à área restrita de seu site. Em caso de descumprimento, a multa é de R$ 1.000 por dia.O objetivo é permitir que o regulador possa acessar relatórios da empresa para avaliar se os documentos podem ser considerados análises de investimento.A base do processo é uma de denúncia apresentada pela Apimec (Associação dos Analistas e Profissionais de Investimento do Mercado de Capitais) no ano passado, quando a Empiricus se descredenciou de órgãos de supervisão e autorregulação do mercado financeiro.A Apimec diz que a Empiricus produzia relatórios que só poderiam ser elaborados por profissionais credenciados.No mesmo processo, estão incluídas ainda queixas de investidores sobre anúncios e conteúdos da empresa que poderiam induzir o investidor a erro.Um deles é o recente ""Double Income (O dobro ou nada)"", no qual o estrategista-chefe e co-presidente da Empiricus, Felipe Miranda, se compromete a dobrar a renda do investidor em curto período de tempo.A decisão de acesso aos relatórios é mais um capítulo da disputa travada entre a autarquia e a Empiricus, que se define como publicadora de conteúdos.A empresa defende que tem atribuições de imprensa e que os conteúdos que produz não são de análise de investimento, mas boletins financeiros. A Empiricus é líder de mercado e concorre com Suno Research, Eleven Financial e Levante, empresas que se enquadram como analistas de investimentos.A decisão desta semana não discute se a Empiricus deveria se submeter à supervisão da CVM, a essência da batalha travada na Justiça.O texto diz, porém, que ""no caso concreto, são vastos e notórios os elementos que sugerem a ocorrência de atos ilegais e, portanto, justificam a atuação da CVM"".Em nota, a Empiricus afirmou ter ""confiança no fato de que, após essa análise, a CVM entenderá o seu modelo de negócio como editora de boletins financeiros, fora do seu escopo de regulação"".A empresa comemorou também o teor do voto do relator do caso na CVM, Carlos Alberto Rebello Sobrinho, que endossa a tese da empresa de que conteúdos financeiros não deveriam ser regulados.O diretor da CVM cita em seu relatório decisão da Suprema Corte americana usada como defesa da Empiricus.""A Suprema Corte decidiu contrariamente ao entendimento manifestado pela SEC [a CVM americana], afirmando, à luz do princípio da liberdade de expressão, que um editor de boletins de investimento sem registro junto à SEC, quando não estiver oferecendo aconselhamento individual, deveria ser enquadrado na exclusão prevista para as 'bona fide publications', isto é, as publicações sobre o assunto cuja análise realizada fosse desinteressada e de boa-fé"", destacou a Empiricus do voto do relator.""A questão nunca foi discutida pelo Judiciário brasileiro, e a Empiricus defende que se observe o modelo americano quando isso acontecer"", afirmou a empresa em nota.A Empiricus é conhecida pelo uso de marketing agressivo para vender seus relatórios. , campanha na qual a funcionária da empresa dá a entender que transformou R$ 1.500 em R$ 1 milhão em três anos.",https://www.gazetadopovo.com.br/economia/empiricus-novamente-questionada-pela-cvm/

,,,,"O presidente interino da Venezuela, Juan Guaidó, manteve o posicionamento crítico ao ditador Nicolás Maduro depois que a Assembleia Nacional Constituinte, chavista, , na qual Guaidó é acusado de uma série de crimes.Mas à medida que as crises política e humanitária na Venezuela aumentam, alguns estão levando a sério a ameaça contra o líder da oposição apoiado pelos EUA e mais de 50 países.""O governo só está ganhando tempo"", alertou Daniel Álvarez, gerente de uma loja de 41 anos em Caracas. ""Eles estão esperando que as ruas se acalmem e que os países aliados baixem a guarda"".A votação realizada na terça-feira (2) por partidários de Maduro foi a mais recente de várias medidas destinadas a intimidar Guaidó e seus partidários. O governo de Maduro congelou os bens de Guaidó, proibiu-o de deixar o país e deteve seu chefe de gabinete. A polícia interrompeu protestos e forças paramilitares ameaçaram manifestantes.Guaidó disse que está preparado para ser preso pelo regime autocrático e que tem um plano de contingência para que aliados continuem com o movimento liderado por ele.""No caso de eles quererem, ou tentarem me sequestrar, o que podem fazer sem dúvida, existe uma estratégia completa pronta para continuar com a liderança, mas também para intensificar a pressão"", disse Guaidó em uma entrevista após uma conferência sobre os planos políticos da oposição para remediar a crise da Venezuela. Uma prisão ""só catalisaria a pressão local e internacional, e ouso dizer, seria uma das ações políticas erráticas finais do governo"".Embora Guaidó e seus aliados tenham se preparado para uma prisão, ele disse que ainda estava tentando aceitar o que a prisão significaria para ele pessoalmente. O regime foi acusado de violações dos direitos humanos que incluem tortura e execuções extrajudiciais.""Eu tive que ver o mal de perto"", disse Guaidó. ""Mas nada pode prepará-lo para ser sequestrado, morto ou ver a sua família sofrer"".O conflito está esquentando em meio a uma profunda crise humanitária neste país sul-americano de 30 milhões de pessoas. Fome, falta de energia e água em nível nacional, hiperinflação e uma economia em contração estão levando os venezuelanos de todas as classes sociais ao desespero.EUA e outras autoridades alertaram Maduro contra uma eventual prisão de Guaidó, mas analistas internacionais dizem que Maduro está avaliando as possíveis consequências.""As chances [de Guaidó ser preso] são altas"", disse o professor de Relações Internacionais da UnB, Antonio Jorge Ramalho da Rocha. ""O governo aguardará a reação interna e internacional antes de dar esse passo"", avalia.O vice-presidente da Americas Society/Council for Americas, Eric Farnsworth, disse que Maduro está usando ""táticas de salame"". ""Você corta uma fatia e vê o que acontece. Maduro está tentando se aproximar cada vez mais de Guaidó, e na medida em que não há reação, ele vai continuar"", explica.Luis Vicente León, diretor da agência de pesquisas venezuelana Datanálisis, concorda. ""Maduro não pode pressionar Guaidó diretamente porque ele arrisca perder o apoio do público e provocar a comunidade internacional a responder"", ponderou. ""Ele está medindo o impacto de cada uma de suas decisões para ver até onde os Estados Unidos o deixarão ir para pegar Guaidó"".O representante diplomático de Guaidó nos Estados Unidos, Carlos Vecchio, disse que há pessoas dentro do regime chavista que não estão de acordo com a prisão do líder oposicionista e que, se isso realmente ocorrer, os processos e medidas para a transição política serão acelerados.""Há pessoas muito próximas de Maduro que também não concordam em prender Guaidó. Nem mesmo parte do regime aceita que Maduro avance nisso, pelo colapso que o regime está sentindo internamente"", disse Vecchio em entrevista à NTN24.A votação unânime da Assembleia Nacional Constituinte – um grupo de seguidores de Maduro criado em 2017 para combater a Assembleia Nacional – seguiu horas de debate. Os membros denunciaram Guaidó como ""traidor"" e disseram que a Venezuela não seria intimidada pelos imperialistas estrangeiros.""Nós é que vamos colocar Guaidó na cadeia, não Nicolás Maduro"", disse o líder da ANC, Diosdado Cabello. ""Dê tempo à justiça"".Guaidó é acusado de usurpar as funções de Maduro, de planejar um atentado contra o ditador e de ter deixado o país ilegalmente.Guaidó disse a repórteres do lado de fora de sua casa em Caracas que estava avançando com planos para grandes protestos neste fim de semana.""Eu quero saber qual de vocês, qual oficial do regime concordaria em sequestrar o presidente da república"", provocou.O senador democrata Robert Menendez, do Comitê de Relações Exteriores do Senado, apresentou na quarta-feira uma legislação que aumentaria as sanções contra autoridades venezuelanas e suas famílias, ao mesmo tempo em que estenderia imunidade àqueles que reconhecem Guaidó se ""não tiverem suas mãos sujas de sangue"".Os venezuelanos estão divididos em como levar a sério as ameaças de Maduro.A corretora imobiliária Marielena Melville, 66, está contando com as massas que participaram das manifestações convocadas por Guaidó em todo o país. Contanto que ele continue tendo esse apoio, disse ela, ""a ditadura não ousará tocá-lo"".Outros observaram o caso do líder da oposição Leopoldo López, que enfrentou ameaças semelhantes do governo antes de sua prisão em 2014. López deixou o presídio, mas continua em prisão domiciliar.""Não será difícil para eles fazer o mesmo com Guaidó"", disse Nicola Miranda, universitária de 18 anos.Maduro continua a contar com o apoio de um grupo chavista. José Reyes, um eletricista aposentado da favela de Petare, em Caracas, disse que Guaidó é o culpado pela crise na Venezuela.""Ele está cumprindo a missão dos Estados Unidos"", disse Reyes, 80. ""Quanto eles estão pagando a ele? Eu não sei... O fato de estarmos vivendo no escuro é inteiramente culpa dele"".",https://www.gazetadopovo.com.br/mundo/guaido-diz-que-a-sua-prisao-poderia-ser-o-ultimo-ato-de-maduro/

,,,,"O ministro , do Supremo Tribunal Federal (STF), determinou o envio à Justiça Eleitoral do Paraná dos autos do Inquérito (INQ) 4445, no qual o deputado federal  e seu pai, o ex-ministro da Casa Civil , são . As informações foram divulgadas no site do Supremo. Os dois  e chegaram a pedir o arquivamento do processo, o que foi negado por Fachin no fim do ano passado.De acordo com os autos, , ex-executivo da empreiteira, teria ""realizado tratativas com José Dirceu voltadas à intermediação do político em eventuais negócios privados"" e também teriam sido ""negociadas contribuições a campanhas eleitorais"".Ainda teriam sido efetuados, em 2010 e 2014, supostamente a pedido de Dirceu, repasses para auxílio na campanha eleitoral de Zeca no valor de R$ 250 mil.O inquérito foi instaurado inicialmente para apurar a suposta prática dos crimes de corrupção passiva e lavagem de dinheiro.Em sua decisão, o ministro explicou que o Ministério Público Federal, a partir das informações reunidas até o momento na investigação, aponta para a suposta ocorrência do delito de .Ele ressaltou que a Procuradoria não verificou qualquer relação desses fatos com as funções parlamentares desempenhadas por Zeca Dirceu e requereu a .Fachin lembrou que o Plenário do Supremo, no julgamento de Questão de Ordem na Ação Penal (AP) 937, decidiu que a competência desta Corte para processar e julgar parlamentares federais restringe-se aos delitos praticados no exercício e em razão da função pública.""Essas imputações não se compatibilizam com pressupostos para fixação de competência desta Corte"", afirma o relator.Também o Plenário do STF, destacou o ministro, no julgamento de agravo no Inquérito (INQ) 4435, por maioria de votos, determinou a remessa daqueles autos para a Justiça Eleitoral, assentando a competência da Justiça especializada para processar e julgar crimes comuns que apresentam conexão com crimes eleitorais.O ministro observou que, na ocasião, compôs a corrente minoritária, que entendeu ser possível a cisão das investigações, entre as Justiças Eleitoral e Federal.No caso dos autos, Fachin reconheceu a incompetência do STF para processar e julgar o caso e determinou o envio dos autos do inquérito ao Tribunal Regional Eleitoral do Paraná (TRE-PR) para que o encaminhe à circunscrição eleitoral competente.O ministro ressaltou que sua decisão, no entanto, ""não obsta a que qualquer unidade judiciária expressamente interessada possa obter o compartilhamento das informações contidas nos autos, mediante providência a ser eventualmente examinada pelo juízo competente"".",https://www.gazetadopovo.com.br/parana/inquerito-zeca-ze-dirceu-justica-eleitoral/

,,,,,http://guia.gazetadopovo.com.br/materias/roteiro-fim-de-semana-06-e-07-de-abril-2019/

